TCGA-3C-AALI	TCGA-A2-A04Y	TCGA-A2-A0CW	TCGA-A2-A0D4	TCGA-A2-A0EY	TCGA-A2-A0SV	TCGA-A2-A0SW	TCGA-A2-A0T3	TCGA-A2-A0YG	TCGA-A2-A0YH	TCGA-A2-A0YT	TCGA-A2-A1FW	TCGA-A2-A1FX	TCGA-A2-A1G4	TCGA-A2-A25B	TCGA-A2-A25C	TCGA-A2-A25E	TCGA-A2-A4S3	TCGA-A7-A0CJ	TCGA-A7-A13F	TCGA-A7-A2KD	TCGA-A7-A6VX	TCGA-A8-A06N	TCGA-A8-A06R	TCGA-A8-A06X	TCGA-A8-A06Z	TCGA-A8-A075	TCGA-A8-A076	TCGA-A8-A079	TCGA-A8-A07W	TCGA-A8-A081	TCGA-A8-A082	TCGA-A8-A08G	TCGA-A8-A08P	TCGA-A8-A095	TCGA-A8-A09C	TCGA-A8-A09I	TCGA-A8-A09M	TCGA-A8-A09R	TCGA-A8-A09W	TCGA-A8-A09Z	TCGA-AC-A2BM	TCGA-AN-A0AJ	TCGA-AN-A0AK	TCGA-AN-A0AM	TCGA-AN-A0FF	TCGA-AN-A0FY	TCGA-AO-A03N	TCGA-AO-A03O	TCGA-AO-A03P	TCGA-AO-A0J3	TCGA-AO-A0J7	TCGA-AO-A0JD	TCGA-AO-A0JM	TCGA-AO-A1KP	TCGA-AO-A1KS	TCGA-AO-A1KT	TCGA-AR-A0TQ	TCGA-AR-A0TT	TCGA-AR-A0TV	TCGA-AR-A0TY	TCGA-AR-A0U2	TCGA-AR-A1AW	TCGA-AR-A24K	TCGA-AR-A24N	TCGA-AR-A24R	TCGA-AR-A24S	TCGA-AR-A24Z	TCGA-AR-A250	TCGA-AR-A2LK	TCGA-B6-A0IB	TCGA-B6-A0RL	TCGA-BH-A0AU	TCGA-BH-A0BF	TCGA-BH-A0BZ	TCGA-BH-A0C0	TCGA-BH-A0C3	TCGA-BH-A0C7	TCGA-BH-A0HU	TCGA-BH-A0HW	TCGA-BH-A0HY	TCGA-BH-A18L	TCGA-BH-A18U	TCGA-BH-A1F2	TCGA-BH-A1F8	TCGA-BH-A1FD	TCGA-BH-A1FJ	TCGA-BH-A1FM	TCGA-BH-A1FN	TCGA-BH-A202	TCGA-BH-A204	TCGA-BH-A209	TCGA-C8-A12M	TCGA-C8-A12U	TCGA-C8-A12W	TCGA-C8-A130	TCGA-C8-A1HG	TCGA-C8-A1HL	TCGA-C8-A1HM	TCGA-C8-A1HN	TCGA-C8-A26V	TCGA-C8-A26W	TCGA-C8-A274	TCGA-C8-A27A	TCGA-C8-A3M8	TCGA-C8-A8HQ	TCGA-D8-A13Y	TCGA-D8-A1J8	TCGA-D8-A1J9	TCGA-D8-A1JC	TCGA-D8-A1JD	TCGA-D8-A1JE	TCGA-D8-A1JI	TCGA-D8-A1JJ	TCGA-D8-A1JT	TCGA-D8-A1X5	TCGA-D8-A1X6	TCGA-D8-A1X7	TCGA-D8-A1XF	TCGA-D8-A1XL	TCGA-D8-A1XR	TCGA-D8-A1XZ	TCGA-D8-A1Y1	TCGA-D8-A1Y2	TCGA-D8-A1Y3	TCGA-D8-A27N	TCGA-D8-A27R	TCGA-D8-A27W	TCGA-E2-A109	TCGA-E2-A10C	TCGA-E2-A14O	TCGA-E2-A155	TCGA-E2-A15A	TCGA-E2-A15K	TCGA-E2-A15S	TCGA-E2-A15T	TCGA-E2-A1L7	TCGA-E2-A56Z	TCGA-E2-A9RU	TCGA-E9-A1NA	TCGA-E9-A1NF	TCGA-E9-A1NI	TCGA-E9-A1R4	TCGA-E9-A1R7	TCGA-E9-A1RB	TCGA-E9-A1RE	TCGA-E9-A1RG	TCGA-E9-A226	TCGA-E9-A228	TCGA-E9-A22A	TCGA-E9-A22D	TCGA-E9-A22E	TCGA-E9-A22H	TCGA-E9-A249	TCGA-E9-A2JS	TCGA-E9-A3HO	TCGA-E9-A54Y	TCGA-E9-A5UO	TCGA-EW-A1OX	TCGA-EW-A1OY	TCGA-EW-A1OZ	TCGA-EW-A1P0	TCGA-EW-A2FW	TCGA-GM-A2DO	TCGA-LL-A5YM	TCGA-S3-AA17	TCGA-Z7-A8R6
SMAD3	0.826047541	0.530975994	0.671489188	0.642440966	0.105355659	0.532622938	0.560252387	0.508271806	0.516527054	0.413777909	0.56329731	1.197758786	0.958517786	0.760374666	0.756552753	1.484231607	0.741915848	0.647549109	0.726370223	0.534102749	0.703462357	0.965393768	0.624638355	0.316491656	0.573134335	0.622078279	0.154268	0.325985526	0.50097019	0.808585374	0.546413205	0.499649407	0.520864632	0.38154836	1.900879547	0.724699679	0.576118767	1.085399832	0.510156906	0.521351562	1.48235952	0.08992438	0.583939978	0.625414606	0.746554816	0.210512322	0.582565497	0.720369057	0.856474849	0.906298124	1.140507114	0.521024945	0.897453763	0.746960744	1.015418246	0.550843679	0.467342091	0.44832341	0.432521235	0.562500539	0.450570688	0.664982506	0.548125855	0.196687948	0.790074321	0.600964934	0.701420288	0.342091237	0.580339468	0.542507763	0.468581219	0.319885663	0.41258979	0.509952402	0.499986177	0.647978614	0.504467174	0.634847391	0.64910639	0.952797442	0.404993867	0.431362436	0.926253835	0.392434573	0.310829289	0.862576314	0.680880623	1.057091204	0.278101453	0.437912845	0.908255872	0.714699269	1.121643258	0.326405199	0.606267143	0.58143271	0.850442607	0.652231679	0.645247211	1.26601994	0.509017148	0.675406354	0.497100557	0.308272808	0.56253982	1.299989802	0.770095957	0.355892167	0.254904967	0.480966687	0.672482777	0.726792135	0.892488529	0.78178626	0.451453039	0.930810085	0.594092285	1.022123409	0.251155	0.524709879	0.557746541	0.473454505	0.545449276	0.652919715	0.740651824	0.262594231	0.087288755	0.537332531	0.787528011	0.529471399	1.135515661	1.257520754	0.636056033	0.652484142	1.486057475	0.916541201	1.014236202	0.767618365	1.06258197	0.796955038	0.289756701	0.661234563	0.558589365	0.788558186	0.186589573	0.604034917	0.710346826	0.37650209	0.709959218	0.53850427	0.490017728	0.588254939	0.360246807	0.108865291	0.540596551	0.866106278	0.576322014	0.392701299	1.127437665	0.919550311	0.606847715	0.925820193	0.659438443	0.57232684	0.604772304	0.990930814	1.180852607
SMAD4	-1.451677813	-1.140856697	-1.37802898	-1.179627038	-1.184232378	-1.274908474	-1.267302799	-0.749239688	-1.26098532	-1.335293493	-0.979679252	-1.277842387	-1.142406464	-1.60856601	-1.298919828	-1.014016294	-0.891787216	-1.004508356	-1.296501089	-1.496526035	-1.085490672	-1.407724281	-0.7228447	-1.233023937	-1.272766633	-1.149717333	-1.242540882	-1.176038169	-1.005210955	-1.373958773	-1.143916076	-1.16704272	-1.310379641	-1.29011245	-0.364293789	-1.183929059	-1.358854983	-1.270328484	-1.356355359	-1.271941207	-1.251632447	-1.344138217	-0.991378407	-1.094906592	-1.171832197	-1.263146042	-1.119171906	-1.340874799	-1.13494897	-0.419344927	-1.121191002	-1.272766633	-1.199839895	-0.641962664	-0.956153494	-1.388165933	-1.145055056	-1.228957997	-1.272766633	-1.202295887	-1.144085413	-0.524070151	-1.364692966	-1.236225878	-1.304786528	-1.264720226	-1.135358509	-1.256910294	-1.063508387	-1.031084694	-1.224612499	-1.114645405	-1.192982631	-1.07134531	-1.2239371	-1.200527957	-1.273773411	-1.213363015	-1.108053458	-1.229572149	-0.802595701	-1.037527965	-0.732433957	-1.226478777	-1.469526725	-1.358132343	-1.20845912	-1.360909735	-1.41796678	-1.311656092	-1.044066879	-1.514076821	-1.109720414	-1.057954591	-1.223646186	-0.703660671	-1.297344923	-1.261479766	-1.469898087	-1.453102233	-1.406147487	-0.944335364	-0.994958926	-1.273686594	-1.014703562	-1.274409068	-1.11774758	-1.440855195	-1.455572316	-1.312729306	-1.241363628	-1.390257653	-1.476548079	-1.546788282	-1.325295973	-1.364348656	-1.321687422	-1.211869497	-1.167987874	-1.362255423	-0.957287504	-1.267714095	-1.053423068	-1.251356329	-1.169484302	-1.411458625	-1.322508865	-1.392105659	-1.073649481	-0.80858817	-0.978770266	-0.980519099	-1.214518544	-1.179779943	-1.082400769	-0.973595693	-1.172035494	-0.944355934	-1.441020267	-1.406564981	-1.283207124	-1.244580131	-1.267419182	-1.26894593	-1.53306507	-1.259712364	-1.419416839	-1.446824068	-1.135869819	-1.255244855	-1.160748981	-1.111750968	-1.202824616	-1.22862875	-1.541046568	-0.760815772	-0.985792363	-0.975117344	-1.220093364	-1.210280711	-1.227382213	-1.204431133	-1.058531882	-1.10493183	-0.951272471	-1.326826815	-1.444520151
SQSTM1	-1.881452588	0.708296515	0.75985352	1.379858103	0.12648817	0.867283162	0.947759601	-0.37242736	0.720551327	1.034394494	0.592798997	0.162493531	0.763787161	-0.603699118	0.813730685	-0.302004915	0.084668143	0.693517225	0.75399294	0.393128517	0.082293602	-1.005329808	0.503455047	1.129106435	0.779349823	1.001473967	0.032889682	-0.021152301	0.694179821	-0.165575449	0.956701004	-0.663058867	1.225874508	0.733954217	-0.659570018	0.918711472	0.825441954	1.173914845	1.232725779	0.091449157	0.637581313	1.255547608	1.152197441	0.455245784	0.929244009	0.210708666	-0.892787826	0.523647933	0.430821603	0.348195237	0.725032394	0.308260325	0.937976081	-0.586844468	-0.316087135	-0.140512857	0.539019942	0.139712939	0.019987024	1.261327564	-0.083391008	-0.70030389	-0.419433373	-0.21128753	0.509078166	0.470965153	0.046896384	-0.335598761	0.742377613	0.932203715	0.329930098	0.655322614	0.803199987	0.258251917	0.838717052	0.568487406	1.76246698	0.486992388	0.060140945	1.222693427	-0.394582724	0.320868575	0.135657411	1.808052691	0.779335768	0.594368796	-0.117008269	1.279109655	-0.128448173	0.663002164	0.082509526	0.421207987	0.028591645	0.89940502	-0.473483503	-0.320214809	0.490711298	0.492653836	1.743543461	1.137365784	2.098514129	-0.766457331	0.0532369	-0.38950956	1.391811988	-0.546562053	0.573289985	0.421419725	0.637966371	0.996433429	0.29007745	0.715066025	0.153211415	0.561822126	2.325077662	-0.320875255	0.830612119	-0.492281236	-0.803096544	0.659237919	0.289265035	1.346899723	-0.327048547	-0.281445778	0.809064139	1.124144894	0.194985713	0.03059161	0.661405695	-0.411849045	1.841089116	1.303406582	0.334345908	0.010492758	1.243258955	0.763502253	0.086838831	0.459594713	-0.041226342	1.023535445	0.547004963	0.216954952	1.22889175	1.451458379	-0.147651964	-0.192587671	-0.070210672	1.115528062	0.54406735	0.034293008	0.976423086	0.471076115	-0.068117763	-0.472897657	1.8961005	-0.173573501	1.636886968	0.027002106	-0.13275891	0.038785586	-0.167247349	0.021112655	-0.061252712	0.19768319	0.998133135	0.1821187	-0.313459542
SRC	-0.442499028	-0.79332506	-0.55350804	-0.394892521	-0.401188517	-0.807446986	-0.83071481	-0.589644545	-0.457668434	-0.399404986	0.07694814	-1.281786688	-1.060615454	-1.383977539	-0.06119039	-0.508886658	-0.419177736	-0.590312088	-0.786592725	-1.110674361	-0.418599444	-0.683629982	-0.655040824	-0.822503075	-0.742728179	-0.946903685	-0.920878565	-0.620487166	-0.273989727	-0.209861262	-0.015148321	-0.313659858	-0.495446164	-0.72951116	-0.634558834	-1.387407938	-0.424526854	-0.514512669	-0.872878636	-1.228827835	-0.660585545	-0.441424537	0	-0.450884	-0.21290959	-1.07154966	-0.753925034	-0.873989241	-0.220838703	-0.286590782	-0.70660708	-1.070576759	-0.863342155	-0.372494041	-0.69627296	-0.889579909	-0.810930524	-0.989709688	-1.255078584	-0.826657271	-0.003617275	-0.073784341	-1.028225771	-1.582409358	-1.128511301	0.09918135	-0.088124585	-0.227981549	-0.020225264	-0.772493221	-0.513511364	-0.062460988	-0.067635771	-0.375710103	-0.907514743	-0.452040495	-0.816873544	-0.549615761	-0.609267555	-1.022390667	-0.495535589	-0.535173105	-0.107910646	-0.711065146	-0.208474015	-1.28884168	-1.071242185	-0.848767403	-0.920882262	-0.47288366	-0.892708021	-0.972038757	-0.28723687	-0.313105402	-0.083926779	-0.325478156	-1.120237241	-0.738487777	-0.149808132	-0.335241925	-0.743017752	-0.602335392	-0.592529949	-0.852088548	0.148905427	-0.322993235	-0.650057963	-1.034090799	-1.002324697	-0.857102722	-0.6812672	-0.8470491	-1.157215827	-1.449011162	-0.610439274	-0.937091832	-1.121127645	-0.364304676	-0.654851524	-1.029288768	-0.7686352	-0.865991251	-0.945109039	-0.93326222	-0.53958625	-0.491250956	-0.721828374	-0.598615814	-0.162509344	-0.303210707	-0.025069401	-0.771908	0.304156977	-1.453426996	-0.764777035	-0.568743845	-0.117245129	-1.206152207	-0.386624185	-1.122134648	-1.019525485	-0.750780488	-0.767272212	-0.66393723	-1.421073075	-0.585637503	-0.501980402	-0.577979856	-0.608492748	-0.407399056	-0.965865047	-0.612409263	-0.920493668	-0.887981659	-1.058338768	-0.526785711	-0.485081933	-0.815360506	-0.613979167	-0.250181099	-0.65018253	-1.000602157	-0.778529868	-0.623181941	-1.11492874	-0.365119156	-0.829225147
SRSF1	-1.993879378	-1.216095284	-1.528414282	-1.501364676	-1.533008483	-1.31723463	-1.38372251	-1.728162337	-1.577652254	-1.646953336	-1.820133449	-1.651788138	-1.453364796	-1.914700299	-1.806936839	-1.604662378	-1.333104	-1.629685638	-1.570758086	-1.977348879	-1.702862807	-1.935125516	-1.294428023	-1.751293507	-1.478917118	-1.418094145	-1.490919984	-1.337689151	-1.371838084	-1.606086372	-1.239328553	-1.306800044	-1.621970394	-1.473533985	-1.166064389	-1.505941794	-1.46618389	-1.570860108	-1.442528383	-1.427317877	-1.203444898	-2.131094298	-1.189905961	-1.391232197	-1.503094947	-1.49772224	-1.42534541	-1.696759411	-1.232346354	-0.900713196	-1.427317877	-1.678236775	-1.361348739	-1.454075209	-1.526307858	-1.515922922	-0.997945139	-1.46729632	-1.67766524	-1.64856524	-1.312919507	-1.112507868	-1.837094483	-1.763716342	-1.859677207	-1.067709681	-1.243044094	-1.857556017	-1.37690436	-1.663594864	-1.349743036	-1.360197684	-1.525880426	-1.494484646	-1.427317877	-1.513706634	-1.659598884	-1.364201674	-1.262066355	-1.615308841	-1.27675832	-1.695126059	-1.983942464	-1.409298103	-1.863333624	-1.997420191	-1.451737654	-1.575459056	-2.302824659	-1.641467404	-1.216829373	-1.497493125	-1.113769569	-1.557647665	-1.692796305	-1.634573306	-1.727967876	-1.787004164	-1.747961339	-1.709267751	-1.914055582	-1.198945861	-1.42448906	-1.929455239	-1.449220776	-2.213037323	-1.335102051	-2.033791446	-2.060473396	-1.617308429	-1.729724133	-1.799620175	-1.82633663	-2.223526888	-1.420397147	-1.645736514	-1.643957464	-1.374153934	-1.61286374	-2.022330418	-1.098034045	-1.694646088	-1.53948124	-1.450069688	-1.23098011	-1.91784655	-1.935758126	-1.95382131	-1.369798621	-1.831059896	-1.553882185	-1.427317877	-1.534938607	-1.980456988	-1.221018618	-1.64057392	-1.678656744	-1.491323927	-1.953485542	-1.981389902	-1.629859425	-1.678380288	-1.161996829	-1.508530865	-2.091737913	-1.504048952	-1.900431703	-1.815532273	-1.579800645	-1.693715534	-1.536717918	-1.411532456	-1.732091853	-1.619502419	-1.966946964	-1.211748499	-1.416763735	-1.663797574	-1.417056398	-1.800519181	-2.012140475	-1.288490241	-1.519039923	-1.796732307	-1.710076692	-2.015734546	-2.065464747
STAT5A	2.088419823	1.8749996	2.06943945	1.430517105	1.848526445	1.5768981	1.597279778	1.68612465	1.706581026	2.447109899	1.573817543	2.128574942	2.054563353	2.280586017	2.3869604	1.464174026	1.053770891	1.975305139	1.473511266	2.516975348	2.184211352	3.060005358	1.50423776	1.78814835	1.681205738	1.778827326	1.836587296	1.645726234	1.456417743	2.510221909	1.64012946	2.667237799	2.535281944	0.663835066	0.164503375	1.361937386	1.567024802	2.248185868	3.356448978	2.068692037	2.944075971	1.977093283	1.864968993	1.883569874	1.847712942	2.305951525	1.233016609	1.609859725	2.565228733	2.016958361	1.117676693	2.02787749	1.550839874	1.851154201	1.253338101	1.965595075	2.477538931	1.711959419	2.319365653	1.544079481	1.214854949	0.886850822	3.029958717	2.870228695	2.384207174	2.900704582	2.227276766	2.315404923	0.6820911	1.478787223	1.128879965	0.729376815	1.74844469	2.16322334	2.172220472	2.709964425	1.590093216	1.475771695	2.066553763	2.674057375	0.892353564	1.570725292	2.000909562	1.165582275	2.813801866	2.467790093	1.826212797	1.952005385	1.938727965	2.614692821	2.195437691	2.57744381	1.403106241	0.899252175	1.556650661	1.535975971	1.949987635	1.263806645	3.182745144	1.787958307	1.492731346	1.242788835	2.25446791	0.948219112	1.885348762	3.565125372	1.125581231	2.669665708	2.120527246	2.986257292	2.725837608	3.054390095	1.507379835	1.719233905	4.162629147	0.985060986	2.181587311	0.969425444	0.69282673	3.647946024	1.455106794	1.820493426	1.983466334	1.725739591	2.369897303	2.457394985	1.787665077	1.387622142	1.351172013	1.312286308	1.675728816	2.005687477	2.000721539	2.158930791	1.366273111	1.804100884	2.587817086	1.846575775	3.75117694	1.755309332	1.877778275	2.007520485	3.125313423	2.282646118	1.768242504	1.443368976	1.769917294	2.185153424	0.930355558	2.3227732	2.320576545	1.463304529	1.903316316	3.071868667	2.287292126	1.163695424	0.996046995	0.759506708	0.684974309	1.551259686	1.863691449	2.851618789	1.351675848	2.832132261	2.009363313	4.04700025	3.418246592
STK11	0.739624361	0.340367671	0.117909482	0.179416574	0.321133242	0.341301806	0.312159376	0.51533584	0.187950475	0.285916365	0.195705933	0.264539378	0.170708944	0.197573371	0.29479095	0.649048317	0.37962264	0.680340097	0.491968935	0.33924519	0.233233262	0.263348963	0.377494406	0.069450589	0.302336679	0.283558998	0.333476199	0.417270154	0.33632519	0.328877409	0.080453626	0.248728252	0.303549519	0.240446982	0.363637329	0.295525896	0.383580677	0.270599271	0.40096793	0.072449569	0.420318527	0.424400649	0.347998584	0.368345168	0.077980971	0.40052911	0	0.565084055	0.328189143	0.346607546	0.51926595	0.325331117	0.569989552	0.489349438	0.805823202	0.418859367	0.374715256	0.22621574	0.316709687	0.266626802	0.445985868	0.799458988	0.254949204	0.192802603	0.237181913	0.30022294	0.360309632	0.344969225	0.506854698	0.118392917	0.478180211	0.321210346	0.075675125	0.325176978	0.343394521	0.450682578	0.230114227	0.498692802	0.301158148	0.477009873	0.327793751	0.411385769	-0.126067009	0.278789633	0.36261085	0.242979379	0.238534432	0.365267767	0.360892757	0.27002012	0.357643267	0	0.366184042	0.433858538	0.413415291	0.692294758	0.172851589	0.1927476	0.173499863	0.233302494	0.18796172	0.64087457	0.662867005	-0.111024974	0.412536175	0.805689446	0.171164227	0.250942103	0.101888813	0.234921784	0.227596026	0.232011647	-0.007414559	0.074248482	0.430390826	0.507019066	0.175534872	0.527641938	0.138005481	0.00691448	0.651578366	0.341013536	0.227552948	0.353394932	0.423958939	0.60770535	0.308496074	0.347781562	0.439638244	0.269037526	-0.065750629	0.85296318	0.330119391	0.46078134	0.323357046	0.652724266	0.407980873	0.293043186	0.835205904	0.105757258	0.327055729	0.226682965	0.43579715	0.280051993	-0.001089942	0.197757204	0.005521636	0.397715456	0.203687953	0.436576476	0.253304051	0.5120494	0.334757629	0.43983245	0.380594269	0.510132106	0.492333488	0.489037016	0.64834022	0.308870623	0.37883122	0.556932035	0.237240114	0.473292304	0.392149421	0.535966627	0.578193953
STMN1	0.047887664	-0.513364641	-0.423044482	-0.539999305	-0.331011116	-0.431831677	-0.374044722	0.298339236	-0.283087267	-0.460593683	-0.184781771	-0.390143503	-0.489106136	-0.514510971	-0.403703252	-0.190429942	-0.238410767	0.326283266	-0.524044177	-0.304275789	-0.38768601	-0.26081568	-0.039143468	-0.393127524	0.030896857	-0.579764218	-0.292865738	-0.147903948	0.083485235	-0.542064271	-0.526257959	-0.450512278	-0.446840677	-0.232601536	0.460669784	-0.474311591	-0.504406581	-0.332922207	-0.490484619	-0.64868593	-0.287946303	-0.373907519	-0.141190575	-0.265520342	-0.576207773	-0.398837001	-0.370628046	-0.394104486	-0.319603621	-0.263995336	-0.379949592	-0.465092978	-0.319510706	0.393066364	-0.042306361	-0.482235042	-0.49816604	-0.399756059	-0.370801671	-0.073835884	-0.109100364	0.849463954	-0.00362626	-0.778872383	-0.545830915	-0.576467332	-0.482433796	-0.740498607	-0.249953571	-0.470846172	-0.300155745	-0.175648555	-0.064776586	-0.159350076	-0.238273578	-0.236679811	-0.226454928	-0.120331663	-0.28444831	-0.320013671	0.527764411	0.235847434	-0.940379791	-0.407217693	-0.396899379	-0.428258987	-0.315367111	-0.298588953	-0.144354999	-0.438419709	-0.35558009	-0.546660213	-0.344660983	-0.110683849	0.102734812	0.049596855	-0.40489212	-0.392998885	-0.2913767	-0.709296991	-0.430331426	0.183038431	-0.315454704	-0.290858301	-0.369183326	-0.273671737	-0.501323731	-0.511532284	-0.677045739	-0.588887471	-0.450395011	-0.628363244	-0.885501333	-0.979276795	-0.571101523	-0.418331637	-0.519120204	-0.077944831	0.084529012	-0.432260131	-0.232051397	-0.612858527	-0.350392651	-0.568319451	-0.320502847	-0.106298521	-0.111741224	-0.204640812	-0.223562042	0.086554918	-0.880276399	-0.168232884	-0.226038789	-0.433606143	-0.371270236	-0.359543709	-0.041394453	-0.172390111	-0.093130523	-0.683445632	-0.370646497	-0.405114287	-0.651369877	-0.414282927	-0.443131522	-0.510256766	-0.755444482	-0.412862513	-0.458481197	-0.272700315	-0.29129623	-0.176147813	-0.308240782	-0.34517255	-0.597568512	-0.090427333	-0.111590733	0.018689482	-0.135408807	-0.232953093	-0.296201532	-0.492943277	-0.563876147	-0.151667596	-0.094823983	-0.082360988	-0.391490721
SYK	2.618401563	1.658086905	1.843938442	0.864263564	1.986292358	1.544236228	1.429962187	1.187804026	1.895458333	1.655308794	1.267159271	1.663049886	1.760540148	2.591058141	2.109772145	1.869573874	1.77619966	0.295067891	1.701830102	2.436748112	2.36652482	2.911454386	0.870141699	1.939279297	1.991693631	0.826269179	2.384135036	2.014797037	1.992465757	1.585260638	1.315904891	1.939896837	1.640357362	2.389378517	0.625631902	1.03321186	2.096515803	2.549684191	2.204580392	2.099811673	1.950642166	0.783042886	1.834025271	2.168269585	1.731246234	1.644896474	0.410492576	0.663844374	1.486245613	1.653618859	0.892470017	0.824113296	1.74655167	0.495691167	1.006573134	1.560842864	1.659013797	1.664713058	2.899596573	1.846950035	1.044267397	2.675790005	2.830215742	1.004636256	2.029858123	2.495199387	1.572402301	2.019697154	0.804023141	1.242503214	0.968320457	0.601929559	1.501847953	2.243644572	2.168911372	2.394777029	1.053067829	0.817157331	1.488554154	1.792860679	0.543635765	1.555589596	1.908657802	1.624567987	1.546849508	1.39264983	0.997400991	1.5832541	1.924497024	2.00810476	1.488912445	2.225739756	0.292581356	1.860674098	1.360563384	0.997407429	1.540125196	0.63539224	2.729582434	0.839557324	1.093843453	0.286879377	1.702766647	1.243628832	1.739567945	3.583617915	1.503899191	2.516574462	1.780349845	1.558692695	1.937205673	1.724221139	0.65246078	1.227094435	3.263788255	0.93571422	2.209732568	1.083230487	1.320206009	2.238852872	1.363617461	1.198049654	1.394708442	2.008135925	2.036911923	1.799090315	1.072113923	1.575605012	1.006845121	1.138271767	0.808772458	0.132414769	0.90039178	1.246516132	0.685325092	0.006733423	3.129946975	1.300617406	3.71453925	1.985917292	1.842422944	1.617840947	2.838949998	1.564448664	1.430342103	1.473291225	1.332939377	1.743895327	1.126440544	2.038840711	1.437757348	1.398320641	1.837065221	1.477837577	1.409027795	0.772580343	1.066937038	0.222574698	0.790470293	1.855310252	1.975422127	1.826298486	1.214449026	2.827899046	1.278570438	4.342837984	2.853036935
TFRC	-0.09546141	0.160226676	0.819364164	1.771382727	0.195516472	0.198503416	0.887599285	0.115143187	0.253471321	0.136987426	0.441653922	1.204679273	1.663127406	1.382202349	0.667023809	1.348390434	0.172462487	1.733906585	0.309806599	1.696383475	0.666092009	1.627582605	-0.306862265	0.238173088	-0.023141959	0	0.752554424	0.777602819	-0.782599311	0.908952769	1.095544361	-0.741677611	0.613753506	0.33950806	-0.658792338	-0.315360232	0.333014918	1.368988004	1.970194565	1.732398196	1.625231561	-0.649207069	1.181233922	0.366982305	0.116906815	0.841046362	-0.759117202	1.505387336	0.890768109	-0.55561109	3.147122859	1.577184586	-0.23842449	0.875721575	-0.30892599	0.727700238	0.829405038	-0.379160319	-0.099290826	1.059955566	0.13617508	-2.3379239	0.722863701	1.021321659	0.152724915	0.439529385	0.916704596	0.894935744	0.12644015	0.127022459	0.798791382	-0.438198162	-1.404579392	0.999338857	1.772701253	1.318782843	-0.102856809	1.218419751	0.611376145	0.67801863	-0.500659113	-0.071338923	-0.52564847	0.750140239	0.768240024	0.584063307	0.154302033	-0.039407547	1.646010007	1.506824163	0.57686691	2.539962266	0.781734622	-0.163855345	-0.208960713	-0.530674691	0.047399439	0.657165856	1.549177237	2.032006889	0.849303863	-0.634426709	-0.150814167	0.163001728	0.600796568	0.270394487	-0.838630417	0.140692603	-0.15590486	0.565684216	0.75323636	-0.589583979	-0.049679585	2.225755378	-0.088958426	0.214063981	0.153756401	0.649336407	-0.28368457	1.534319795	-0.183364918	0.271012746	-0.741190787	0.368790715	1.918625732	1.60348517	0.646569994	0.387562285	-0.109891514	-0.820212738	-1.397016093	2.102271977	1.322352446	0.568788579	0.871629221	0.906456801	1.21411011	-0.493810671	2.758970571	0.206136555	0.295202515	0.759102163	0.546413224	-0.217666937	1.811164746	0.73295631	0.935309463	0.544825994	-0.165823351	0.824387931	1.349549118	0.637815964	1.079253719	0.240881247	0.300363033	1.319872558	1.499637863	0.477641723	0.343566686	1.2627342	0.466132046	0.594290621	0.925615612	0.274392914	0.325468201	1.030918548	1.539890744
